Topic,Sentiment,TweetId,TweetDate,TweetText
microsoft,0,1.26E+17,Wed Oct 19 01:30:03 +0000 2011,"#HPVirtualSystem for #Microsoft, latest from the $250 million I2A initiative #HPCI #cloudcomputing http://t.co/yx1R3WsX"
microsoft,0,1.26E+17,Wed Oct 19 01:18:43 +0000 2011,#Microsoft shows 'touch screen' for any surface | Nanotech - The Circuits Blog - CNET News http://t.co/qwhoCf5T via @cnet
twitter,0,1.27E+17,Thu Oct 20 04:53:30 +0000 2011,".@chrispirillo Re. #twitter 1,402,239 positive opinions http://t.co/uUd7ea3v? vs. 688,546 negative http://t.co/Q7Kf5xKz?"
twitter,0,1.27E+17,Thu Oct 20 04:53:28 +0000 2011,"""@ClearlyCassi_: I'll never forget the day we met, or how we kissed the first time."" /// I met you on #twitter and I haven't kiss you yet :p"
twitter,0,1.27E+17,Thu Oct 20 04:53:19 +0000 2011,RT @Sour_D_Reyyy: @obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk
twitter,0,1.27E+17,Thu Oct 20 04:53:11 +0000 2011,RT @Str8Talk123: Need to step my #twitter game! Where is #teamfollowback #miami #ff  @JAYSCANDRETH  @WhatupHOE1211
twitter,0,1.27E+17,Thu Oct 20 04:53:09 +0000 2011,"Caramba, a mais de 4 dias ninguem fala em mim ou de mim aki no #twitter. Nem mesmo minha noiva. #Fuieskecido..."
twitter,0,1.27E+17,Thu Oct 20 04:53:01 +0000 2011,@codytigernord Just a reminder that you fail on #twitter
twitter,0,1.27E+17,Thu Oct 20 04:52:42 +0000 2011,RT @ThisIsYunGFRESH: JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms
twitter,0,1.27E+17,Thu Oct 20 04:52:28 +0000 2011,"Sneaky, sneaky. Seven ways to spy on your competition, using #Twitter - http://t.co/RxopvNGQ - via @ruhanirabin @AskAaronLee"
twitter,0,1.27E+17,Thu Oct 20 04:52:27 +0000 2011,"People on #Twitter n #Facebook all day, wat are you really doin wit yo life....#ImJusAskin"
twitter,0,1.27E+17,Thu Oct 20 04:52:23 +0000 2011,My cuz @Robbase101 is new to #twitter drop him a follow and show him some love. Esp if you like #Canes #Jets #Yankees & #Knicks #sports
twitter,0,1.27E+17,Thu Oct 20 04:51:59 +0000 2011,#ThingsWeAllHate  false advertisement via #twitter lol
twitter,0,1.27E+17,Thu Oct 20 04:51:32 +0000 2011,RT......zZzZzZzZzZzZzZzZzZzZ...... #Twitter off
twitter,0,1.27E+17,Thu Oct 20 04:51:23 +0000 2011,Ha! Even #twitter is telling me we're meant to be!
twitter,0,1.27E+17,Thu Oct 20 04:51:17 +0000 2011,Sleep time. #twitter off
twitter,0,1.27E+17,Thu Oct 20 04:51:08 +0000 2011,#Twitter should have Emoticons
twitter,0,1.27E+17,Thu Oct 20 04:50:32 +0000 2011,JOIN OUR #TT ON #TWITTER FOLLOW @ThisIsYungFRESH & @macDej #TT #RatchetSymptoms
twitter,0,1.27E+17,Thu Oct 20 04:50:11 +0000 2011,Welp! Meh nd @RenaeDaniels Bout tah Call it ah Niqht Nite #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:49:59 +0000 2011,"I wanna make the goose bump on your inner thigh show 
#twitter after dark ;)"
twitter,0,1.27E+17,Thu Oct 20 04:49:51 +0000 2011,Going in :( #work. Break at 2:30 and 5:30 #twitter time. See ya'll in the #am
twitter,0,1.27E+17,Thu Oct 20 04:49:34 +0000 2011,"01:50 no #msn e no #twitter 
e #Facebook."
twitter,0,1.27E+17,Thu Oct 20 04:49:33 +0000 2011,@kaiylw0lf So #Tumblr is way more addictive than #Twitter... but i still love both of them. and they can coincide with each other! #bromance
twitter,0,1.27E+17,Thu Oct 20 04:49:16 +0000 2011,Boaa noite #twitter *-*
twitter,0,1.27E+17,Thu Oct 20 04:49:08 +0000 2011,#TroyHopson needs a #twitter. Swear
twitter,0,1.27E+17,Thu Oct 20 04:48:54 +0000 2011,@D_REALRogers BE SLEEP N WHO NOEZ WHERE I BE BUT HOW IT's it U so called sleep but every 5 sec u got a new #twitter post up #btfu
twitter,0,1.27E+17,Thu Oct 20 04:48:50 +0000 2011,My #twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds. Find out yours at http://t.co/XhRUA9Dz #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:48:38 +0000 2011,#Twitter Off!
twitter,0,1.27E+17,Thu Oct 20 04:48:29 +0000 2011,@OFA_IA @BarackObama #itheperson wld like all gov reps 2 have the date and state they reside in posted on their #twitter pic. 4 #wethepeople
twitter,0,1.27E+17,Thu Oct 20 04:48:22 +0000 2011,Yooooooo #twitter ! @NowThatsBASIC_ is the new #AmberCole who wanna go 1st ? ayyeee she does this shit for a living .
twitter,0,1.27E+17,Thu Oct 20 04:48:04 +0000 2011,RT @yaksys: My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:47:40 +0000 2011,@PrettyFuckn_Lee Welcum too #Twitter Cuz ;)
twitter,0,1.27E+17,Thu Oct 20 04:47:39 +0000 2011,1*Birthday* Shout-Out to 2 of my favorite people on #twitter!! @lizpope & @TheTinyJEWELBox Happy Birthday girls!
twitter,0,1.27E+17,Thu Oct 20 04:47:27 +0000 2011,@ThatsRealTalkin I'm doing the Tallman #Twitter list for fun!! I just wanna see how many men 6'3 and up are on Twitter! It's just for fun :)
twitter,0,1.27E+17,Thu Oct 20 04:47:09 +0000 2011,RT @zaibatsu: Should You Follow Back On Twitter? http://t.co/4Wwdy96I #sm #twitter
twitter,0,1.27E+17,Thu Oct 20 04:47:02 +0000 2011,A nigga can't even go to sleep nd wake up good ppl be trip'n over #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:46:53 +0000 2011,I really dnt like to #follow people who never on #twitter
twitter,0,1.27E+17,Thu Oct 20 04:46:40 +0000 2011,"“@JTBrownn: #Twitter are freaking kidding #wth .. http://t.co/Mgn9GzZ1”
Haha wow"
twitter,0,1.27E+17,Thu Oct 20 04:46:31 +0000 2011,"8am dentist appointment, i really should be going to bed...#makesnomovetogetupfromcomputer #twitter"
twitter,0,1.27E+17,Thu Oct 20 04:46:13 +0000 2011,#Twitter'OFF
twitter,0,1.27E+17,Thu Oct 20 04:45:37 +0000 2011,My #twitter age is 1 year 65 days 18 hours 47 minutes 24 seconds. Find out yours at http://t.co/tQMSBDrx #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:45:25 +0000 2011,RT @D_SNAPS: RT @Charlielace Instead of updating your #Twitter why don't you update your life!
twitter,0,1.27E+17,Thu Oct 20 04:45:11 +0000 2011,@MauroGarcia92 dale ok..!solo #twitter !!
twitter,0,1.27E+17,Thu Oct 20 04:45:04 +0000 2011,Good Night #Twitter.
twitter,0,1.27E+17,Thu Oct 20 04:45:02 +0000 2011,RT @twinkleG_ray: Quit acting all hard. It's only #twitter
twitter,0,1.27E+17,Thu Oct 20 04:45:00 +0000 2011,@ManwitPURPOSE50 what are you doing now on #twitter????
twitter,0,1.27E+17,Thu Oct 20 04:44:47 +0000 2011,@IDGAFBoutYou llssss.yea I kno.lol.I ain't been fuckin wit dis joint.I guess #twitter missed me tho huh.slsss.lol
twitter,0,1.27E+17,Thu Oct 20 04:44:13 +0000 2011,Why do I always blow up #twitter at like 1am? #sorryfollowers
twitter,0,1.27E+17,Thu Oct 20 04:43:58 +0000 2011,@sarahhjessica your seriously addicted 2 #twitter
twitter,0,1.27E+17,Thu Oct 20 04:43:56 +0000 2011,WHTS GOIN ON #TWITTER FAM
twitter,0,1.27E+17,Thu Oct 20 04:43:30 +0000 2011,Raza Abbas NumeroUno :: (RazaNumeroUno) : thanks for #following me on #Twitter! Happy Tweeting !!!
twitter,0,1.27E+17,Thu Oct 20 04:43:22 +0000 2011,RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO
twitter,0,1.27E+17,Thu Oct 20 04:43:14 +0000 2011,Lls. && im actually tlkin about #twitter
twitter,0,1.27E+17,Thu Oct 20 04:43:03 +0000 2011,"Thanks 2 my new #Twitter connections! @ecogreenvalet1,@brunodgama,@inez260,@moniqueprothero,@leviti09,@ChristyJBPL,@TonyMicheal, Chk Em Out!"
twitter,0,1.27E+17,Thu Oct 20 04:42:59 +0000 2011,"Yu cant answer , But yu can b on #Fb Nd #Twitter"
twitter,0,1.27E+17,Thu Oct 20 04:42:59 +0000 2011,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/h8geayT5 #twitter
twitter,0,1.27E+17,Thu Oct 20 04:42:37 +0000 2011,I don't see the point of following a news station on #twitter if there's breaking news people are gunna tweet about it anyway #obvs
twitter,0,1.27E+17,Thu Oct 20 04:42:24 +0000 2011,on oovoo with @_LoveIsThe_Ki dumb ass #excuseme #twitter
twitter,0,1.27E+17,Thu Oct 20 04:42:14 +0000 2011,RT @Its_kcheese: some stuff you only find on #TWITTER lolz
twitter,0,1.27E+17,Thu Oct 20 04:42:07 +0000 2011,Quit acting all hard. It's only #twitter
twitter,0,1.27E+17,Thu Oct 20 04:41:24 +0000 2011,@DylawnWard 100 tweets already? Damn son #twitter #whore #twitwhore #gi #get #it?
twitter,0,1.27E+17,Thu Oct 20 04:41:20 +0000 2011,"""@socialfans: Top Twitter Related Sites http://t.co/JoDmoruF #design"" #twitter"
twitter,0,1.27E+17,Thu Oct 20 04:41:12 +0000 2011,#Follow my main #Twitter @AikoChristine need more #followers help me get to 500
twitter,0,1.27E+17,Thu Oct 20 04:41:00 +0000 2011,High as a mother fucker I'm addicted to #Twitter can't even go to sleep lol
twitter,0,1.27E+17,Thu Oct 20 04:40:38 +0000 2011,RT @BigMelo216_TSA: On da phone wit @AllThisASS & she was HAPPY AF!!! she got out #Twitter JAIL! thirsty lol
twitter,0,1.27E+17,Thu Oct 20 04:40:26 +0000 2011,RT @MonicaaC_: Damn tired! .. Need some rest! Night #twitter
twitter,0,1.27E+17,Thu Oct 20 04:40:19 +0000 2011,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/Xm2blIfC"
twitter,0,1.27E+17,Thu Oct 20 04:40:02 +0000 2011,"Can an algorithm be wrong? #Twitter Trends, the specter of #censorship, and our faith in the algorithms around us http://t.co/3NxZT7hd"
twitter,0,1.27E+17,Thu Oct 20 04:39:44 +0000 2011,SO I HAD HER MAKE A #TWITTER SHE'S HOT & SEXY EVERY ONE FOLLOW ONE 1 MA NEW FOLLOWER'S @Rocioo08 LEGOOO! ! !
twitter,0,1.27E+17,Thu Oct 20 04:39:37 +0000 2011,@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US
twitter,0,1.27E+17,Thu Oct 20 04:39:26 +0000 2011,Zzzzzzzzzzzz... #night #Twitter #GodBless
twitter,0,1.27E+17,Thu Oct 20 04:39:09 +0000 2011,Adult swim #twitter
twitter,0,1.27E+17,Thu Oct 20 04:39:08 +0000 2011,"RT ""@RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal."" -- I guess, I'm funny then... LOL!"
twitter,0,1.27E+17,Thu Oct 20 04:39:00 +0000 2011,Did a couple of changes..#Twitter
twitter,0,1.27E+17,Thu Oct 20 04:38:52 +0000 2011,So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far?¿
twitter,0,1.27E+17,Thu Oct 20 04:38:52 +0000 2011,My #twitter age is 1 year 243 days 22 hours 31 minutes 44 seconds. Find out yours at http://t.co/dniOkchP #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:38:51 +0000 2011,#TWITTER OFF.
twitter,0,1.27E+17,Thu Oct 20 04:38:45 +0000 2011,RT @alibabaoglan: Presentation: 7 Best Ideas to Use #Twitter More Efficiently - http://t.co/AYMeFITC #howto
twitter,0,1.27E+17,Thu Oct 20 04:38:12 +0000 2011,"Need to study vocabb :/ 
#twitter addicted"
twitter,0,1.27E+17,Thu Oct 20 04:37:46 +0000 2011,Nite #twitter
twitter,0,1.27E+17,Thu Oct 20 04:37:46 +0000 2011,@SGarney I put the picture up on #twitter. I did it cause everyone on twitter is cool and your not. #getsamanthaofftwittereveryone
twitter,0,1.27E+17,Thu Oct 20 04:37:39 +0000 2011,My #twitter age is 1 year 325 days 10 hours 18 minutes 7 seconds. Find out yours at http://t.co/0zAtZhKP #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:37:27 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 21
twitter,0,1.27E+17,Thu Oct 20 04:37:10 +0000 2011,yeah im gon #twitter but fuck wit me....
twitter,0,1.27E+17,Thu Oct 20 04:36:57 +0000 2011,@simonsays_payme @KaleMurphy @chatoney #twitter addict.. Tweeting while being a Lil BITCH #jerkoffmore #KYS #SMILE http://t.co/7JDvu514
twitter,0,1.27E+17,Thu Oct 20 04:36:46 +0000 2011,#JustBecause you got a few followers on #twitter don't make you a celebrity
twitter,0,1.27E+17,Thu Oct 20 04:36:42 +0000 2011,"People that do this "" #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter."
twitter,0,1.27E+17,Thu Oct 20 04:36:41 +0000 2011,RT @Jackiebaaby_: #'s are  #for #twitter #NOT #facebook. Duuuuhhh
twitter,0,1.27E+17,Thu Oct 20 04:36:36 +0000 2011,@_ahooten23 welcomee to #twitter
twitter,0,1.27E+17,Thu Oct 20 04:36:35 +0000 2011,Finally off to bed..Nighty night #twitter world!
twitter,0,1.27E+17,Thu Oct 20 04:36:24 +0000 2011,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] #twitter #occupywallstreet #teamfollowback #autofollow http://t.co/IRYn5Vis
twitter,0,1.27E+17,Thu Oct 20 04:36:03 +0000 2011,RT @Gaabisfc_: My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:35:47 +0000 2011,According to #twitter I have the same amount of followers as followees....#notgoingtolast
twitter,0,1.27E+17,Thu Oct 20 04:35:38 +0000 2011,#twitter is trippin
twitter,0,1.27E+17,Thu Oct 20 04:35:21 +0000 2011,Is there a way that I can post voice notes on #twitter??
twitter,0,1.27E+17,Thu Oct 20 04:35:14 +0000 2011,"RT @TweezardCom: #twitter Adam Levine Takes Aim at 'Evil' Fox News, Starts Twitter Spat http://t.co/qcYTszff #tweezard"
twitter,0,1.27E+17,Thu Oct 20 04:35:10 +0000 2011,GN #Twitter Homies
twitter,0,1.27E+17,Thu Oct 20 04:35:03 +0000 2011,I can't believe @mr_malie504 is not on #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:35:01 +0000 2011,@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN
twitter,0,1.27E+17,Thu Oct 20 04:34:52 +0000 2011,@StaceHendrix Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/EWFffl35
twitter,0,1.27E+17,Thu Oct 20 04:34:50 +0000 2011,@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk
twitter,0,1.27E+17,Thu Oct 20 04:34:33 +0000 2011,i aint did shit on #twitter untill every girl of #http://t.co/STr7gO6W following me #goalset lol
twitter,0,1.27E+17,Thu Oct 20 04:34:03 +0000 2011,RT @igorlilmonster: My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:34:00 +0000 2011,#Twitter Off n.n
twitter,0,1.27E+17,Thu Oct 20 04:33:31 +0000 2011,ALRIGHT I'm going to sleep. #GoodNight #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:33:15 +0000 2011,@JakeDizzleWins We Need To Speak Sum Real Shit On #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:33:15 +0000 2011,@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :)
twitter,0,1.27E+17,Thu Oct 20 04:32:57 +0000 2011,woke  up  dis  morning  so  i'm  stil  alive #twitter
twitter,0,1.27E+17,Thu Oct 20 04:32:55 +0000 2011,"3,2,1,0 #Twitter OFF"
twitter,0,1.27E+17,Thu Oct 20 04:32:28 +0000 2011,Just because you follow me on #twitter does NOT mean we cool. As you can see I didnt follow yo thirsty ass back. #dummy -.- xD
twitter,0,1.27E+17,Thu Oct 20 04:32:24 +0000 2011,getn off gn #twitter
twitter,0,1.27E+17,Thu Oct 20 04:32:01 +0000 2011,@KylisInATL HEY! Get Back On #Twitter :-)
twitter,0,1.27E+17,Thu Oct 20 04:31:29 +0000 2011,RT @Charlielace Instead of updating your #Twitter why don't you update your life!
twitter,0,1.27E+17,Thu Oct 20 04:31:02 +0000 2011,#Occupy #Twitter...Let&#39;s make Twitter a Social Media not a just a Bulletin Board. Engage! Interact! Socialize!
twitter,0,1.27E+17,Thu Oct 20 04:31:01 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1
twitter,0,1.27E+17,Thu Oct 20 04:30:46 +0000 2011,Your #Twitter followers either like you for your sense of humor or sex appeal.
twitter,0,1.27E+17,Thu Oct 20 04:30:46 +0000 2011,"facebook oof , #twitter of... night night every1!"
twitter,0,1.27E+17,Thu Oct 20 04:30:40 +0000 2011,"#twitter Adam Levine Takes Aim at 'Evil' Fox News, Starts Twitter Spat http://t.co/dZmPhbut #tweezard"
twitter,0,1.27E+17,Thu Oct 20 04:30:38 +0000 2011,#Niggas on here talking bout sharing one condom with his boy to run a train on the same girl only on #twitter you #nasty muthafucka
twitter,0,1.27E+17,Thu Oct 20 04:30:32 +0000 2011,@jacobstanton2 #twitter has kind of turned into our #lives
twitter,0,1.27E+17,Thu Oct 20 04:30:23 +0000 2011,I wanna RT a lot of tweets.. but my app won't work. What's the best #Twitter #App??
twitter,0,1.27E+17,Thu Oct 20 04:29:42 +0000 2011,#Twitter FDP
twitter,0,1.27E+17,Thu Oct 20 04:29:27 +0000 2011,"@Marlorific well, I feel great about being your first #twitter friend :)"
twitter,0,1.27E+17,Thu Oct 20 04:29:18 +0000 2011,How to tweet... like a #celeb ;) http://t.co/cQfsjDwB #twitter
twitter,0,1.27E+17,Thu Oct 20 04:29:14 +0000 2011,"RT @an_anonyma: U can't see who RTed Ur stuff, & this is because of #twitter #censorship? Jeez, people. It's #binaryfaires teaching your ..."
twitter,0,1.27E+17,Thu Oct 20 04:29:08 +0000 2011,"Hey I'm doing this, at this place, around this time (you should come). #Twitter"
twitter,0,1.27E+17,Thu Oct 20 04:29:01 +0000 2011,I need 2 unfollow some of these wannabe G's! RT @SteveGr8ofTeeZ: RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  //Hell no.
twitter,0,1.27E+17,Thu Oct 20 04:28:54 +0000 2011,"U can't see who RTed Ur stuff, & this is because of #twitter #censorship? Jeez, people. It's #binaryfaires teaching your vain ass a lesson!"
twitter,0,1.27E+17,Thu Oct 20 04:28:40 +0000 2011,"#Twitter must be sharing, caring, interacting, socializing...Don&#39;t K+ does who ignore you...Give  a K+ to thise who truly are #social"
twitter,0,1.27E+17,Thu Oct 20 04:28:28 +0000 2011,#goodmourning #twitter
twitter,0,1.27E+17,Thu Oct 20 04:28:28 +0000 2011,got my blade for these #twitter streets third shift
twitter,0,1.27E+17,Thu Oct 20 04:27:33 +0000 2011,"RT @callmePinoc: RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue"
twitter,0,1.27E+17,Thu Oct 20 04:27:19 +0000 2011,Ppl emphasize to make thyself look greater then they are! #twitter!
twitter,0,1.27E+17,Thu Oct 20 04:26:56 +0000 2011,~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless
twitter,0,1.27E+17,Thu Oct 20 04:26:36 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25
twitter,0,1.27E+17,Thu Oct 20 04:26:26 +0000 2011,@The_DJ_Show #welcome to #twitter my #friend. #hashtags
twitter,0,1.27E+17,Thu Oct 20 04:26:11 +0000 2011,#Twitter #Followers #Free: http://t.co/63VeKuZr
twitter,0,1.27E+17,Thu Oct 20 04:26:09 +0000 2011,M'kiite #twitter Off
twitter,0,1.27E+17,Thu Oct 20 04:26:06 +0000 2011,Wishing I can sleep all day 2morrow but I got practice... GN #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:25:55 +0000 2011,@Bthompson16 if I was #toocool for #twitter then I wouldn't go on it and as a result my life would be boring so I don't think I am
twitter,0,1.27E+17,Thu Oct 20 04:25:51 +0000 2011,“@RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless”
twitter,0,1.27E+17,Thu Oct 20 04:25:49 +0000 2011,RT @Charlielace: Instead of updating your #Twitter why don't you update your life!
twitter,0,1.27E+17,Thu Oct 20 04:25:45 +0000 2011,"Karate kid, skittles and cranberry juice. Goodnight #twitter"
twitter,0,1.27E+17,Thu Oct 20 04:25:45 +0000 2011,"you got 18 mentions go click on them , run , run , run :::::::: only 1 new ::::: ha ha ha ha #Twitter was kidding with u #Twit2alsh"
twitter,0,1.27E+17,Thu Oct 20 04:25:33 +0000 2011,#Twitter OFF ☑
twitter,0,1.27E+17,Thu Oct 20 04:25:33 +0000 2011,"RT @SharonHayes: Top 50 #Twitter Acronyms, Abbreviations and Initialisms http://t.co/EQGBHNq6  /via @ruhanirabin"
twitter,0,1.27E+17,Thu Oct 20 04:25:11 +0000 2011,"Thank you, me too. Looking forward to reviewing your book @WarrenWhitlock #twitter #authors #socialmedia"
twitter,0,1.27E+17,Thu Oct 20 04:25:03 +0000 2011,#Twitter is hella funny when got people on here you grew up with....lmao
twitter,0,1.27E+17,Thu Oct 20 04:24:49 +0000 2011,@THEmattbruening Took your #Twitter virginity. #bitch
twitter,0,1.27E+17,Thu Oct 20 04:24:47 +0000 2011,Instead of updating your #Twitter why don't you update your life!
twitter,0,1.27E+17,Thu Oct 20 04:24:41 +0000 2011,Top thing you would change about #twitter - go!
twitter,0,1.27E+17,Thu Oct 20 04:24:38 +0000 2011,RT @Te_AmoTam: #twitter is not #eharmony
twitter,0,1.27E+17,Thu Oct 20 04:24:24 +0000 2011,RT @jeffbullas: Twitter Reveals It’s Latest Growth Numbers http://t.co/SujtK4fS #Twitter #SMM #SocialMedia
twitter,0,1.27E+17,Thu Oct 20 04:23:14 +0000 2011,My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:23:09 +0000 2011,WordPress Plugin - 2-Klicks-Button -... http://t.co/UjIvD1xu #2-Klicks-Button #Facebook #Google+ #Like #Socialshareprivacy #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:22:52 +0000 2011,@alexbabb9 Alexthe_ASSholeBabb should be your new #Twitter name
twitter,0,1.27E+17,Thu Oct 20 04:22:51 +0000 2011,#twitter and #Facebook gone get sumbody beat up mane everybody b so reckless
twitter,0,1.27E+17,Thu Oct 20 04:22:40 +0000 2011,Facebook and #Twitter Off
twitter,0,1.27E+17,Thu Oct 20 04:22:40 +0000 2011,@jacobstanton2 you're actually #toocool for #twitter :)
twitter,0,1.27E+17,Thu Oct 20 04:22:36 +0000 2011,#twitter is not #eharmony
twitter,0,1.27E+17,Thu Oct 20 04:22:25 +0000 2011,RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  // Hell no.
twitter,0,1.27E+17,Thu Oct 20 04:22:23 +0000 2011,wow good old classic #HoodMemories some #Classic moments there i had to share on #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:22:19 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 26
twitter,0,1.27E+17,Thu Oct 20 04:22:03 +0000 2011,RT @Lecko_alx: My #twitter age is 2 years 94 days 1 hour 40 minutes 33 seconds. Find out yours at http://t.co/spItzFcx #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:21:59 +0000 2011,#Twitter&FBOff
twitter,0,1.27E+17,Thu Oct 20 04:21:53 +0000 2011,My #twitter age is 2 years 153 days 5 hours 6 minutes 25 seconds. Find out yours at http://t.co/NjTHu7tM #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:21:46 +0000 2011,"RT @Crazy_Golfer: ""If you lose followers on #Twitter don't worry even Jesus lost followers"" ~Unknown #quote via @smqueue"
twitter,0,1.27E+17,Thu Oct 20 04:21:37 +0000 2011,Got to do it!RT @ElderMLTillerJr: I am cracking up at @BishopWSThomas advertising for #Twitter LOL
twitter,0,1.27E+17,Thu Oct 20 04:21:17 +0000 2011,"I tried to explain why you would do ""The #Twitter "" :   &#8220;The Twitter&#8221;: http://t.co/opjnrXlb @jefferypjacobs"
twitter,0,1.27E+17,Thu Oct 20 04:21:09 +0000 2011,YAAAAAAAAY @BoogieDeBeast made my Tallman #Twitter list standing 6'6 BaYbeeeee
twitter,0,1.27E+17,Thu Oct 20 04:21:06 +0000 2011,Damn tired! .. Need some rest! Night #twitter
twitter,0,1.27E+17,Thu Oct 20 04:20:40 +0000 2011,RT @Xo_Rosibel_: HEY EVERYBODY THAT HAS A #TWITTER FOLLOW ME NOWW @Aye_Cassandra @TeenSwagQuotess @_FcknJane @autumn_tarbania @Ayoo_Mari ...
twitter,0,1.27E+17,Thu Oct 20 04:20:31 +0000 2011,#twitter that's wassup ! lol!
twitter,0,1.27E+17,Thu Oct 20 04:20:03 +0000 2011,@jacobstanton2 @Ryan_Burke4 doesn't take much to be cool on #twitter
twitter,0,1.27E+17,Thu Oct 20 04:19:58 +0000 2011,Getting some blank rows in my #Twitter feed on the website. Are you?
twitter,0,1.27E+17,Thu Oct 20 04:19:57 +0000 2011,if u couldnt tweet from your phone a lot of people wouldnt be on #twitter -- #broke #fact
twitter,0,1.27E+17,Thu Oct 20 04:19:55 +0000 2011,RT @_Shelly: mm but yeo .. #twitter .. free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND !
twitter,0,1.27E+17,Thu Oct 20 04:19:40 +0000 2011,My #twitter age is 1 year 148 days 1 hour 15 minutes 56 seconds. Find out yours at http://t.co/hcR3FSpD #twittertime
twitter,0,1.27E+17,Thu Oct 20 04:19:35 +0000 2011,"- #twitter please forgive my last slew of tweets I'm having a rough night , but I pray you'll forgive me .#tosleepigo"
twitter,0,1.27E+17,Thu Oct 20 04:19:30 +0000 2011,Where is #Twitter
twitter,0,1.27E+17,Thu Oct 20 04:19:29 +0000 2011,Goodmorning #twitter! :)
twitter,0,1.27E+17,Thu Oct 20 04:19:10 +0000 2011,RT @LIL_HAM05: @Nikki_BoBo #Twitter after dark
twitter,0,1.27E+17,Thu Oct 20 04:18:38 +0000 2011,bye bye #twitter ;)
twitter,0,1.27E+17,Thu Oct 20 04:18:33 +0000 2011,@Nikki_BoBo #Twitter after dark
twitter,0,1.27E+17,Thu Oct 20 04:18:30 +0000 2011,@natemarozzi that's what #Twitter is for
twitter,0,1.27E+17,Thu Oct 20 04:18:24 +0000 2011,"Hello !!! Centuries past till to write on #twitter !!!
Love you !!! :)"
twitter,0,1.27E+17,Thu Oct 20 04:18:24 +0000 2011,"@LOvely_MsToya relaxin, my mind! And #twitter"
twitter,0,1.27E+17,Thu Oct 20 04:18:15 +0000 2011,"my phone is off......thank GOD.# FUCK SPRINT . IM ON #TWITTER 2NITE
#LINAS"
